ENSEMBL,gene_symbol,gene_name,baseMean,log2FoldChange,foldChange,lfcSE,stat,pvalue,padj
ENSG00000003056.8,M6PR,"mannose-6-phosphate receptor, cation dependent",1892.5173957591671,-0.0572891231970573,0.961068306262634,0.1315501281315464,-0.43549272061346683,0.6632048216430059,1
ENSG00000003096.14,KLHL13,kelch like family member 13,182.10122522770237,0.4201985688832303,1.33811171641198,0.37896544031718615,1.1088044559723782,0.2675145477863538,0.9244033699787213
ENSG00000003137.9,CYP26B1,cytochrome P450 family 26 subfamily B member 1,36.33916405965622,-1.0820527319611177,0.4723562550847854,0.6392402219475111,-1.6927169079951396,0.09050936533508465,0.6908043598053606
ENSG00000003147.19,ICA1,islet cell autoantigen 1,208.23687328285064,-0.4739948819114787,0.7199682134038591,0.6117778781314497,-0.7747826439216781,0.4384681067050403,1
ENSG00000003249.15,DBNDD1,dysbindin domain containing 1,46.76958218197516,-0.8783418181517252,0.5439923173089481,0.5457466387875646,-1.609431475570893,0.10752202741123525,0.7197555321669014
ENSG00000003393.16,ALS2,alsin Rho guanine nucleotide exchange factor ALS2,1594.325032639778,0.19082105436283686,1.1414131224117863,0.12274409136604557,1.5546251737183276,0.12003536475040641,0.7410709009511156
ENSG00000003400.15,CASP10,caspase 10,365.66233763494466,-0.02807291482106447,0.9807294359811648,0.22044153451151402,-0.1273485728688673,0.8986645176378016,1
ENSG00000003402.20,CFLAR,CASP8 and FADD like apoptosis regulator,2569.6879413246484,0.04874679281877305,1.0343660241675265,0.17967929898996787,0.2712988813558025,0.7861611667659031,1
ENSG00000003436.16,TFPI,tissue factor pathway inhibitor,6933.1748094100185,0.3384261391455022,1.2643765112282042,0.1798211586155874,1.882015118526583,0.059833962942625,0.6039948837336745
ENSG00000003509.16,NDUFAF7,"NADH:ubiquinone oxidoreductase complex assembly factor 7",261.6708183872859,0.13351474791693022,1.0969629108252026,0.20214018956528093,0.6605057025229106,0.5089293602373587,1
ENSG00000003756.17,RBM5,RNA binding motif protein 5,1031.9782088860795,0.14243651912403463,1.1037676587103173,0.16545227176734406,0.8608918910725278,0.3892975881639636,0.9994916044503325
ENSG00000003987.14,MTMR7,myotubularin related protein 7,17.02567685661759,0.13110879384379753,1.0951350519740644,0.8326636431841123,0.15745708956672644,0.8748846235500833,1
ENSG00000003989.18,SLC7A2,solute carrier family 7 member 2,25349.154203825296,0.7557979158174931,1.6885652340573898,0.2563232896753676,2.948611953188913,0.0031920450119023334,0.17262389327394403
ENSG00000004059.11,ARF5,ADP ribosylation factor 5,1221.2395284794468,-0.17230255800744307,0.8874252093964864,0.1307901643921467,-1.3173969067798572,0.18770561723676546,0.8474344987303329
ENSG00000004139.14,SARM1,sterile alpha and TIR motif containing 1,145.00639944293715,-0.5673655764913424,0.6748479655564615,0.29282122054848564,-1.9375835379300916,0.05267405248415321,0.5786180946772354
ENSG00000004142.12,POLDIP2,DNA polymerase delta interacting protein 2,4149.425447005632,-0.04927143015911715,0.9664242558858392,0.10308202474915824,-0.47798275479178043,0.6326624793072716,1
ENSG00000004399.13,PLXND1,plexin D1,1094.6450291391518,-0.23056739325457845,0.8522996274515846,0.23625597308152735,-0.9759219639920559,0.32910313684667103,0.9683170696074124
ENSG00000004455.17,AK2,adenylate kinase 2,3376.6369481463353,-0.2213122508649367,0.8577848549789812,0.1095545484106752,-2.0201101102195005,0.04337196738578839,0.5322346042825857
ENSG00000004468.13,CD38,CD38 molecule,172.78757826775256,-0.12930360307592387,0.9142726682360439,0.3592251331132741,-0.35995143757146497,0.7188834498955559,1
ENSG00000004478.8,FKBP4,FKBP prolyl isomerase 4,2264.1996062412277,0.06945149941722537,1.049317665979864,0.1717125659124315,0.4044636980886049,0.685871767547789,1
ENSG00000004487.17,KDM1A,lysine demethylase 1A,837.6732482302052,-0.01811193440038062,0.9875242394159537,0.12778347529180367,-0.1417392535225747,0.8872859681081797,1
ENSG00000004534.15,RBM6,RNA binding motif protein 6,554.238539895745,0.04646328921093019,1.032730120395546,0.17403445635791212,0.26697752952654213,0.789486462176858,1
ENSG00000004660.15,CAMKK1,calcium/calmodulin dependent protein kinase kinase 1,26.181042220437945,-0.7167186182605613,0.6084798450202001,0.5147013711177171,-1.3924940916791164,0.1637728295535956,0.8182517183493426
ENSG00000004700.16,RECQL,RecQ like helicase,409.7252103107216,-0.21880000682789036,0.8592798641075395,0.16520666973871764,-1.324401776114325,0.18536964504341505,0.8437623603548263
ENSG00000004766.17,VPS50,VPS50 subunit of EARP/GARPII complex,385.8678403447786,0.39603833043587894,1.3158894859501307,0.3098374965938387,1.2782130464830073,0.20117431723134194,0.8634094268885124
ENSG00000004776.13,HSPB6,heat shock protein family B (small) member 6,16.845371311919973,2.2733912086016197,4.834582165977259,1.0695342180276721,2.1255899720478135,0.033537415315252256,0.4831147703631885
ENSG00000004777.18,ARHGAP33,Rho GTPase activating protein 33,9.245839070015226,-0.24793154047885146,0.842102912569057,1.2611777599359464,-0.19658730779667696,0.8441505037046899,1
ENSG00000004779.10,NDUFAB1,"NADH:ubiquinone oxidoreductase subunit AB1",1254.703651044327,-0.08176864924538958,0.9448985528970764,0.12566988544645166,-0.650662240638641,0.5152645428546698,1
ENSG00000004799.8,PDK4,pyruvate dehydrogenase kinase 4,9256.239677982832,0.2585334061501513,1.196262007740845,0.31593118082990257,0.8183219062804242,0.41317340065305574,1
ENSG00000004809.14,SLC22A16,solute carrier family 22 member 16,0.799980880916798,0.7329876589274186,1.6620775054168866,3.6069150057963633,NA,NA,NA
ENSG00000004838.14,ZMYND10,zinc finger MYND-type containing 10,2.042772218074705,0.1773966947095563,1.130841469391581,1.710392255432647,NA,NA,NA
ENSG00000004846.16,ABCB5,ATP binding cassette subfamily B member 5,0.6824371225927597,-2.870055032064949,0.13678149498409164,5.320084994235121,NA,NA,NA
ENSG00000004864.14,SLC25A13,solute carrier family 25 member 13,5288.382379423004,0.06046886432018683,1.0428046089129608,0.16007475537518007,0.3777539074069556,0.7056134174394795,1
ENSG00000004866.22,ST7,suppression of tumorigenicity 7,994.0491468625768,0.12144220150611526,1.0878217688017373,0.12534958718968633,0.9688280929265591,0.3326309674291691,0.9705803142356221
ENSG00000004897.12,CDC27,cell division cycle 27,997.0646783348167,-0.018250370892224914,0.9874294842330847,0.14735711282076497,-0.1238513061424012,0.9014330080704452,1
ENSG00000004939.15,SLC4A1,solute carrier family 4 member 1 (Diego blood group),7.610788654267613,-4.504738299847164,0.04404926326552738,1.3209594270973792,NA,NA,NA
ENSG00000004948.16,CALCR,calcitonin receptor,4.311185687976356,0.47422951327241436,1.3891761173224308,1.9344066920536274,NA,NA,NA
ENSG00000004961.15,HCCS,holocytochrome c synthase,227.1295323549591,0.15540932448157516,1.1137375653783828,0.17963960499563217,0.8651172690195675,0.3869744272608077,0.9985565027894338
ENSG00000004975.12,DVL2,dishevelled segment polarity protein 2,223.99394381127698,-0.2858823663421487,0.8202397887213247,0.22764326118010045,-1.2558349623886835,0.20917581267935623,0.8685821875646247
ENSG00000005001.10,PRSS22,serine protease 22,0.6139467975258273,1.0096989164385946,2.013490850343498,5.377250077108246,NA,NA,NA
ENSG00000005007.13,UPF1,UPF1 RNA helicase and ATPase,1551.427420439112,-0.1978022539288701,0.8718777371278745,0.20206569021046894,-0.9789007412532128,0.3276290259059792,0.9671179934464323
ENSG00000005020.13,SKAP2,src kinase associated phosphoprotein 2,310.67134160778346,0.2578596519476707,1.1957034708642245,0.24966614138195792,1.0328178683755829,0.30168914011091585,0.9502837288014597
ENSG00000005022.6,SLC25A5,solute carrier family 25 member 5,4820.456092273587,0.05721965890310341,1.0404586704853631,0.16095109574010005,0.3555095952592975,0.7222078578347226,1
ENSG00000005059.16,MCUB,mitochondrial calcium uniporter dominant negative subunit beta,34.160484823365834,-0.912590054970602,0.5312305221467994,0.5995027879469743,-1.5222448891285558,0.12794773126400588,0.7535230970059851
ENSG00000005075.15,POLR2J,RNA polymerase II subunit J,605.0118459857052,-0.002480660509691632,0.9982820145910906,0.17037048138830685,-0.014560389155899215,0.9883829007750661,1
ENSG00000005100.13,DHX33,DEAH-box helicase 33,280.80645180432373,-0.07242025442368809,0.9510411994178234,0.1835547517054066,-0.39454306549316615,0.6931801386244643,1
ENSG00000005102.14,MEOX1,mesenchyme homeobox 1,1.5074603474166117,-0.9401357227513554,0.5211838473046798,2.646025264329609,NA,NA,NA
ENSG00000005108.16,THSD7A,thrombospondin type 1 domain containing 7A,99.13379063610881,-0.7665166083710443,0.5878350921505678,0.6486928697799171,-1.1816325476663576,0.23735153316861196,0.895372613228588
ENSG00000005156.12,LIG3,DNA ligase 3,504.8089076455689,-0.2188030682467083,0.8592780407057254,0.2616632257232409,-0.8362010658621726,0.4030417989008217,1
ENSG00000005175.10,RPAP3,RNA polymerase II associated protein 3,287.4855610906489,-0.29946940389994137,0.8125511824503595,0.18040048349344026,-1.6600255060338056,0.0969093215234435,0.7038844903037201
ENSG00000005187.12,ACSM3,acyl-CoA synthetase medium chain family member 3,4499.602096390875,0.323231354121667,1.2511296982596463,0.2897280876050298,1.1156369297626065,0.26457757767269624,0.9222740860158937
ENSG00000005189.20,REXO5,RNA exonuclease 5,45.571744440106336,-0.2565675450430125,0.8370771230781058,0.4937799087816855,-0.519598996395069,0.6033430977365368,1
ENSG00000005194.15,CIAPIN1,cytokine induced apoptosis inhibitor 1,432.0184708788439,-0.0195181396954803,0.986562161342876,0.2068011947663733,-0.09438117471966379,0.9248063694431519,1
ENSG00000005206.17,SPPL2B,signal peptide peptidase like 2B,302.56902199937656,-0.26103007066835543,0.8344918873267765,0.25909498630319316,-1.007468629141661,0.31370962575742223,0.9599814074357288
ENSG00000005238.20,FAM214B,family with sequence similarity 214 member B,166.87254177569469,-0.40231220698074655,0.7566446367896411,0.2530779264973247,-1.5896771897449515,0.11190758786197476,0.7253560485344269
ENSG00000005243.10,COPZ2,COPI coat complex subunit zeta 2,409.70481921082165,-0.3072357407445944,0.8081887975151231,0.21224666570070844,-1.447540953024116,0.1477454751365364,0.7889323608924423
ENSG00000005249.13,PRKAR2B,protein kinase cAMP-dependent type II regulatory subunit beta,116.09461895406804,-0.44075468746263846,0.7367491073770985,0.27176066831009027,-1.6218487031380087,0.1048357473177769,0.7191812179745997
ENSG00000005302.19,MSL3,MSL complex subunit 3,242.06689439491808,-0.2067711229336213,0.8664743077407256,0.1906747013759416,-1.084418233994993,0.27817940266619257,0.933719682998152
ENSG00000005339.15,CREBBP,CREB binding protein,1299.4228975143865,0.07272652954540977,1.0517024045701528,0.2407318179980537,0.302106012201502,0.7625712493858026,1
ENSG00000005379.17,TSPOAP1,TSPO associated protein 1,116.94152184885341,-0.1982798066590408,0.8715891808649604,0.5683452340393773,-0.3488721199433919,0.7271853167705746,1
ENSG00000005381.8,MPO,myeloperoxidase,6.421594404075126,1.1335455924012088,2.193972727775394,1.1420130477051642,NA,NA,NA
ENSG00000005421.9,PON1,paraoxonase 1,20656.454591668804,0.13648777657806738,1.099225804055889,0.21118075440847436,0.646307836906706,0.5180800135349778,1
ENSG00000005436.14,GCFC2,GC-rich sequence DNA-binding factor 2,519.5143136398651,0.06286076778035128,1.0445349515814144,0.22502744071442476,0.27934712131453293,0.7799784473825953,1
ENSG00000005448.17,WDR54,WD repeat domain 54,20.10726235748424,-0.02228698333823358,0.9846705510807795,0.5061922129825656,-0.0440286965437795,0.9648815295072312,1
ENSG00000005469.12,CROT,carnitine O-octanoyltransferase,951.3726956419458,0.1134880958913692,1.0818407124040474,0.20090557039651671,0.5648827738692548,0.5721535012081465,1
ENSG00000005471.19,ABCB4,ATP binding cassette subfamily B member 4,5291.171471748291,-0.22217290212165003,0.8572732891728023,0.3450363700390878,-0.6439115450248938,0.5196327948881292,1
ENSG00000005483.21,KMT2E,lysine methyltransferase 2E (inactive),873.9575089514033,0.3082470604939974,1.2382023139432774,0.1272122456164286,2.4230926747683275,0.015389000260516292,0.36694404322249524
ENSG00000005486.17,RHBDD2,rhomboid domain containing 2,690.9415118546656,0.2817895789909442,1.215701956803401,0.1468173442703094,1.9193207750177919,0.05494375039719298,0.5904556687161853
ENSG00000005513.10,SOX8,SRY-box transcription factor 8,1.2348773824077366,1.6403329359614232,3.117377644171231,3.0065904358880573,NA,NA,NA
ENSG00000005700.15,IBTK,inhibitor of Bruton tyrosine kinase,3244.0710458739295,-0.08606079749977753,0.9420915718074219,0.129540956525953,-0.6643520304911105,0.5064650271489797,1
ENSG00000005801.18,ZNF195,zinc finger protein 195,169.63301356259308,0.152243275916343,1.1112961062907345,0.21223957311583455,0.7173180462121115,0.47317787463291644,1
ENSG00000005810.18,MYCBP2,MYC binding protein 2,2209.9193685079417,0.06065513092011601,1.0429392542836629,0.193798526995741,0.3129803505753632,0.7542955906967553,1
ENSG00000005812.11,FBXL3,F-box and leucine rich repeat protein 3,960.4065048117941,0.0763104005687179,1.0543182389160664,0.14204211166385075,0.5372378632986674,0.5911033202344504,1
ENSG00000005844.19,ITGAL,integrin subunit alpha L,474.51866545792757,-0.20114534298870354,0.8698597150750489,0.15488164845194,-1.2987035262032303,0.19404569349250078,0.8535333638892957
ENSG00000005882.12,PDK2,pyruvate dehydrogenase kinase 2,1475.893168970851,0.19340056697096786,1.1434557739732558,0.2702536250178738,0.7156261713720838,0.4742222090225975,1
ENSG00000005884.18,ITGA3,integrin subunit alpha 3,56.04682421884904,0.019317669801425852,1.01348003571411,0.6188823003985957,0.031213802348175355,0.975099032596219,1
ENSG00000005889.16,ZFX,zinc finger protein X-linked,1469.2904534140532,-0.022318330318449268,0.984649156321612,0.28154202403906925,-0.07927175488143887,0.9368164719238092,1
ENSG00000005893.16,LAMP2,lysosomal associated membrane protein 2,6083.324153503062,-0.012557418242030563,0.991333632300251,0.214264007881563,-0.05860722183901193,0.9532649583770715,1
ENSG00000005961.19,ITGA2B,integrin subunit alpha 2b,10.651040998401943,-4.049008342785556,0.060412531713274105,1.1993905490442764,NA,NA,NA
ENSG00000005981.13,ASB4,ankyrin repeat and SOCS box containing 4,84.10231775560442,0.31607970670250823,1.2449430146865887,0.5746389222315775,0.550049247403971,0.5822855958450266,1
ENSG00000006007.12,GDE1,glycerophosphodiester phosphodiesterase 1,1207.2700054739616,0.41725846726631316,1.3353875243625775,0.16261987869502223,2.5658515466540277,0.010292286724398447,0.3089670755806333
ENSG00000006015.18,REX1BD,required for excision 1-B domain containing,544.565492340316,-0.027615080140045902,0.9810407167366633,0.1821530449778769,-0.1516037250071765,0.8794994952402128,1
ENSG00000006016.11,CRLF1,cytokine receptor like factor 1,1.7102947140366596,1.0239268972592543,2.033446307299653,2.3639361282770723,NA,NA,NA
ENSG00000006025.12,OSBPL7,oxysterol binding protein like 7,27.698467774965973,-1.4848554749986171,0.35728432484912725,0.5014660134204025,-2.961029133102572,0.0030661293463275048,0.16954441100954587
ENSG00000006042.12,TMEM98,transmembrane protein 98,377.99439353978516,-0.793128632276446,0.577091252373783,0.5089742450587791,-1.5582883416524371,0.11916491134525267,0.7393658448516646
ENSG00000006047.13,YBX2,Y-box binding protein 2,11.208719988815023,-0.1961350084190957,0.872885902033422,0.9649697167571325,-0.20325509185741603,0.8389356543255168,1
ENSG00000006062.18,MAP3K14,mitogen-activated protein kinase kinase kinase 14,234.02864506228232,0.05246864752219963,1.0370379194801562,0.29592524704849804,0.177303721279316,0.8592698279468547,1
ENSG00000006071.15,ABCC8,ATP binding cassette subfamily C member 8,0.8601794348052951,0.4604703401829925,1.3759903384749186,3.3222923739330446,NA,NA,NA
ENSG00000006118.15,TMEM132A,transmembrane protein 132A,15.55868500978584,0.5947637312981542,1.5102252372558573,0.7768003729840727,0.7656584007720978,0.4438795853005141,1
ENSG00000006125.18,AP2B1,adaptor related protein complex 2 subunit beta 1,1427.4134875342274,-0.2241812383846809,0.8560807327556655,0.16380870679989806,-1.3685550833297977,0.17113839251865048,0.827181111133771
ENSG00000006194.10,ZNF263,zinc finger protein 263,453.51004360745935,0.16809230327251817,1.1235717865775727,0.18213588698954272,0.9228950211342433,0.3560619155105741,0.9849723891127287
ENSG00000006210.7,CX3CL1,C-X3-C motif chemokine ligand 1,553.5323147644659,0.3811685241526002,1.3023963162559347,0.2889042515927532,1.3193593450120116,0.18704900653776885,0.8464588971104929
ENSG00000006282.21,SPATA20,spermatogenesis associated 20,1119.0359175610515,-0.7214512862346516,0.6064870365850407,0.26352956301358044,-2.7376483988533504,0.006188019455111348,0.2398565087922671
ENSG00000006283.18,CACNA1G,calcium voltage-gated channel subunit alpha1 G,1.2836172483837889,-4.686470840286859,0.03883575058641659,3.9960314989417234,NA,NA,NA
ENSG00000006327.14,TNFRSF12A,TNF receptor superfamily member 12A,47.702769455681974,-0.8149697744454041,0.5684203953313741,0.6886782635405028,-1.1833824553364516,0.23665760738954128,0.8951244915538757
ENSG00000006432.16,MAP3K9,mitogen-activated protein kinase kinase kinase 9,147.26267330938626,0.18509938973444864,1.1368952932038103,0.30855402806749266,0.5998929616759379,0.5485775733968128,1
ENSG00000006451.8,RALA,RAS like proto-oncogene A,372.074282986581,-0.13520184979359168,0.9105424292174169,0.1741982940551027,-0.7761376225121034,0.4376677317269068,1
ENSG00000006453.14,BAIAP2L1,BAR/IMD domain containing adaptor protein 2 like 1,692.7153285935492,-0.43701226902061974,0.7386627500014429,0.34745404864717916,-1.2577555815571517,0.2084801642133137,0.8682575222605015
ENSG00000006459.11,KDM7A,lysine demethylase 7A,653.8704902730775,0.26091329304913086,1.1982370043183053,0.16215012777959956,1.609084720573109,0.10759781778690458,0.7197555321669014
ENSG00000006468.14,ETV1,ETS variant transcription factor 1,161.23240882825468,-0.5960432599631532,0.6615658822586598,0.45729922196586353,-1.3033988061489565,0.19243864389062937,0.8509586044419902
ENSG00000006530.18,AGK,acylglycerol kinase,285.8883802261902,-0.2524756880652852,0.8394546607714222,0.22250223252307907,-1.1347108080773847,0.25649650731724577,0.9152070858664136
ENSG00000006534.16,ALDH3B1,aldehyde dehydrogenase 3 family member B1,137.37045406003418,-0.4809441177613874,0.7165085783337838,0.36922684111236564,-1.3025708432042815,0.19272131733970105,0.8510979513883372
ENSG00000006555.11,TTC22,tetratricopeptide repeat domain 22,80.28708723702452,-0.5531812074410347,0.6815156975580925,0.2654332549023014,-2.08406895980176,0.03715389503088071,0.5001432911074825
ENSG00000006576.16,PHTF2,putative homeodomain transcription factor 2,263.903720575512,0.06886717333483759,1.048892753221877,0.29889717906144125,0.23040422646705966,0.8177776772508967,1
ENSG00000006606.9,CCL26,C-C motif chemokine ligand 26,0.6299362348190624,3.322571031393886,10.00445748943324,4.017973523494079,NA,NA,NA
ENSG00000006607.14,FARP2,"FERM, ARH/RhoGEF and pleckstrin domain protein 2",898.7738441892784,0.3239122207068354,1.251720296705379,0.251931179476796,1.285717081067646,0.19854181775746332,0.8607770088522532
ENSG00000006611.17,USH1C,USH1 protein network component harmonin,8.185658728321082,-1.180374916807652,0.4412368179174592,1.0438262678908539,-1.1308154940311161,0.25813275717663065,0.9159946175513076
ENSG00000006625.18,GGCT,gamma-glutamylcyclotransferase,345.703900919066,-0.10151535910125516,0.9320534790903289,0.15983776689539014,-0.6351149735950355,0.5253534319446869,1
ENSG00000006634.8,DBF4,DBF4 zinc finger,58.408336479778775,-0.014499314850537407,0.9900001748783679,0.45414670781436983,-0.031926499963672375,0.9745306654933849,1
ENSG00000006638.13,TBXA2R,thromboxane A2 receptor,85.53538995150099,-0.40078244177891303,0.7574473722899374,0.30337040949681016,-1.3210993202787207,0.18646824968393988,0.8457625460170209
ENSG00000006652.15,IFRD1,interferon related developmental regulator 1,195.30856695128654,0.2618764122920146,1.1990371945040923,0.2784965981523047,0.940321763459384,0.34705253945546627,0.9800205842921178
ENSG00000006695.12,COX10,cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10,245.73254656946807,0.09066303660217097,1.0648594602018262,0.2377584781542024,0.3813240953846023,0.7029627763927137,1
ENSG00000006704.11,GTF2IRD1,GTF2I repeat domain containing 1,199.82282555137567,0.21278336181756255,1.1589219126370238,0.4384004590415241,0.4853629995798164,0.6274188738228674,1
ENSG00000006712.15,PAF1,"PAF1 homolog, Paf1/RNA polymerase II complex component",604.4010791172358,-0.26589576149363603,0.831682187426782,0.17926844783510806,-1.4832267736161144,0.13801417006927577,0.7752994358480113
ENSG00000006715.16,VPS41,VPS41 subunit of HOPS complex,1082.6901000823368,-0.3276541778131625,0.796831078325449,0.20108131762804127,-1.6294610642011742,0.10321545091838713,0.7163838577751733
ENSG00000006740.17,ARHGAP44,Rho GTPase activating protein 44,26.45958658428554,-0.8765057277329842,0.5446850866829706,0.5777027852417396,-1.5172260721682527,0.12920961583763316,0.7571912792593108
ENSG00000006744.19,ELAC2,elaC ribonuclease Z 2,1036.6503350496073,-0.5099754404762196,0.7022343921593848,0.21654920365276792,-2.3550095399748243,0.018522230166164486,0.39229687487015436
ENSG00000006747.15,SCIN,scinderin,2.2200049144741816,-1.232616415588186,0.42554499380916383,1.7216298299776795,NA,NA,NA
ENSG00000006756.16,ARSD,arylsulfatase D,3884.379909210154,0.16005421357356042,1.1173291242611474,0.3443177760402683,0.46484446842745036,0.6420428403006295,1
ENSG00000006757.12,PNPLA4,patatin like phospholipase domain containing 4,626.807628174279,-0.24460330420503276,0.8440478508567765,0.32542649135287965,-0.7516391895083753,0.45226806916226014,1
ENSG00000006831.10,ADIPOR2,adiponectin receptor 2,3900.3616044015316,0.07143229705338137,1.050759352137321,0.18549276004758222,0.3850947984981069,0.7001671816050474,1
ENSG00000006837.12,CDKL3,cyclin dependent kinase like 3,17.23008226335624,-1.7334374769828649,0.30073454914903175,0.6008212948103699,-2.885113247409064,0.003912728847199433,0.19136633848294785
ENSG00000007001.13,UPP2,uridine phosphorylase 2,501.23721724196406,-0.8206467600512242,0.5661880636894615,1.3564603088959,-0.6049913548293906,0.5451847409502593,1
ENSG00000007038.11,PRSS21,serine protease 21,1.1376145699011526,-1.7837327541734163,0.2904309776338439,2.6160907324377716,NA,NA,NA
ENSG00000007047.15,MARK4,microtubule affinity regulating kinase 4,297.5793443898994,0.18788693741286935,1.1390941040428217,0.35039880678621904,0.5362088391114317,0.5918142252863207,1
